epoch,accuracy,loss,val_accuracy,val_loss
86,1.0,0.03397779352962971,0.7575757503509521,0.7511944690362945
87,1.0,0.03631339408457279,0.7575757503509521,0.7619506221319281
88,0.984375,0.04073996655642986,0.7272727489471436,0.7835966711484643
89,1.0,0.03791865613311529,0.7272727489471436,0.7852229460012027
90,1.0,0.028960606083273888,0.7575757503509521,0.768025013003463
91,1.0,0.018380869179964066,0.7575757503509521,0.7568734294318622
92,1.0,0.024524934589862823,0.7575757503509521,0.7559294695595533
93,1.0,0.015874997712671757,0.7575757503509521,0.7591509168674803
94,1.0,0.013740431983023882,0.7575757503509521,0.7635496877659479
95,1.0,0.022033405490219593,0.7575757503509521,0.7718179096171464
96,1.0,0.013411748688668013,0.7575757503509521,0.7812413228631626
97,1.0,0.013753585983067751,0.7272727489471436,0.7899254278004677
98,1.0,0.014790533110499382,0.7272727489471436,0.79113199039156
99,1.0,0.015380739234387875,0.7272727489471436,0.7934856190210363
100,1.0,0.011027597822248936,0.7575757503509521,0.7929992718691761
101,1.0,0.016428411938250065,0.7272727489471436,0.7947392739967627
102,1.0,0.01665992336347699,0.7272727489471436,0.7989816597837489
103,1.0,0.015126269310712814,0.7575757503509521,0.806641932318488
104,1.0,0.011272609233856201,0.7272727489471436,0.8143014023433242
105,1.0,0.012259768787771463,0.7272727489471436,0.8240683429938861
106,1.0,0.009485202841460705,0.7272727489471436,0.833002613595454
107,1.0,0.010501592420041561,0.7272727489471436,0.8398784332832403
108,1.0,0.008073291275650263,0.7272727489471436,0.8427861115558313
109,1.0,0.011310615576803684,0.6969696879386902,0.8432519118721371
110,1.0,0.010387473739683628,0.6969696879386902,0.8457421264209904
111,1.0,0.011316523887217045,0.6969696879386902,0.8505189375670549
112,1.0,0.00596317439340055,0.6969696879386902,0.8538194147620357
113,1.0,0.014018018264323473,0.6969696879386902,0.8582300416989407
114,1.0,0.011310573667287827,0.6969696879386902,0.8618659249039025
115,1.0,0.009646091144531965,0.6969696879386902,0.8668630879474222
116,1.0,0.008282216731458902,0.6969696879386902,0.8727835237143815
117,1.0,0.007804787717759609,0.6666666865348816,0.8754485219502716
118,1.0,0.01084558991715312,0.6666666865348816,0.877894768777134
119,1.0,0.008297463413327932,0.6666666865348816,0.8801771053501094
120,1.0,0.007062764838337898,0.6666666865348816,0.8826736329316521
121,1.0,0.008262311574071646,0.6969696879386902,0.8857663348343604
122,1.0,0.004849448800086975,0.6969696879386902,0.8890509476239624
123,1.0,0.004333278047852218,0.6969696879386902,0.8914496329726358
124,1.0,0.0064671431900933385,0.6969696879386902,0.893199364833091
125,1.0,0.0050180364632979035,0.6969696879386902,0.8930739974433285
126,1.0,0.004416084149852395,0.6969696879386902,0.8935436812354248
127,1.0,0.005745188798755407,0.6969696879386902,0.8949701145499024
128,1.0,0.0034428929211571813,0.6969696879386902,0.8967186028378571
129,1.0,0.004605451133102179,0.6969696879386902,0.8983443193990918
130,1.0,0.005634081084281206,0.6969696879386902,0.8995899060380796
131,1.0,0.0087310413364321,0.6969696879386902,0.8979916287904471
132,1.0,0.0077953675063326955,0.6969696879386902,0.8990341877409568
133,1.0,0.005418700398877263,0.6969696879386902,0.9024758067380665
134,1.0,0.004961452446877956,0.6969696879386902,0.9050176217609657
135,1.0,0.00648338720202446,0.6969696879386902,0.9045012822647219
136,1.0,0.0037990629207342863,0.7272727489471436,0.9053709194250228
137,1.0,0.007196795428171754,0.6969696879386902,0.9083915148810113
138,1.0,0.004318956518545747,0.6969696879386902,0.9119463111359933
139,1.0,0.0037696307990700006,0.6969696879386902,0.9145329676268209
140,1.0,0.004898810293525457,0.6969696879386902,0.9140694754043414
141,1.0,0.005626176483929157,0.7272727489471436,0.9153931940961753
142,1.0,0.00445822486653924,0.7272727489471436,0.9168518185084175
143,1.0,0.005248224129900336,0.7272727489471436,0.9181566938147598
144,1.0,0.0029643195448443294,0.6969696879386902,0.9201063403809464
145,1.0,0.0033929828787222505,0.6969696879386902,0.9213557826938499
146,1.0,0.004631577292457223,0.6969696879386902,0.9227180669591745
147,1.0,0.004224516334943473,0.7272727489471436,0.9232660344183167
148,1.0,0.002141761011444032,0.7272727489471436,0.9238825296187397
149,1.0,0.0037153479643166065,0.7272727489471436,0.9250234026810424
150,1.0,0.002099329954944551,0.7272727489471436,0.9264336351709173
151,1.0,0.003987881587818265,0.7272727489471436,0.9274809317408433
152,1.0,0.010464871826115996,0.6969696879386902,0.9288814284541744
153,1.0,0.003073733067139983,0.6969696879386902,0.9337443035810518
154,1.0,0.0037784180603921413,0.6969696879386902,0.9364255505656316
155,1.0,0.0026235742261633277,0.6969696879386902,0.9369676321269557
156,1.0,0.0021231824066489935,0.6969696879386902,0.9366676130758247
157,1.0,0.004086751723662019,0.6969696879386902,0.932848306683864
158,1.0,0.0019705997547134757,0.7272727489471436,0.9309004215739894
159,1.0,0.0030482785077765584,0.7272727489471436,0.9330231245994307
160,1.0,0.0022968747070990503,0.7272727489471436,0.9364346376788683
161,1.0,0.006618143641389906,0.7272727489471436,0.9371741890541726
162,1.0,0.0036514701787382364,0.7272727489471436,0.9384922315283885
163,1.0,0.0020723293418996036,0.7272727489471436,0.9410203819044743
164,1.0,0.0027784842532128096,0.7272727489471436,0.9432584469698971
165,1.0,0.005763797089457512,0.7272727489471436,0.9449735179147286
166,1.0,0.0017432663589715958,0.7272727489471436,0.9459666232213556
167,1.0,0.0018329474842175841,0.7272727489471436,0.9475824798212147
168,1.0,0.002100195735692978,0.7272727489471436,0.9506238393014153
169,1.0,0.0020303582423366606,0.7272727489471436,0.9538556868140983
170,1.0,0.001305044803302735,0.7272727489471436,0.9568547085398291
171,1.0,0.001793036819435656,0.7272727489471436,0.9598111807805033
172,1.0,0.001052060048095882,0.7272727489471436,0.9631462579064564
173,1.0,0.0022947455290704966,0.7272727489471436,0.9662954065273824
174,1.0,0.002241257403511554,0.6969696879386902,0.9697455118507743
175,1.0,0.0016864713397808373,0.6969696879386902,0.9719064789974117
176,1.0,0.010877775028347969,0.7272727489471436,0.9697527676033849
177,1.0,0.0017155211535282433,0.6666666865348816,0.9724232821801817
178,1.0,0.0018912925734184682,0.6666666865348816,0.9828065651352959
179,1.0,0.004610942909494042,0.6666666865348816,0.9961414594187469
180,1.0,0.003843591781333089,0.6666666865348816,1.0038158803596493
181,1.0,0.004150610184296966,0.6666666865348816,1.0000968015196343
182,1.0,0.0021563945338129997,0.6666666865348816,0.9916897339983486
183,1.0,0.003455330617725849,0.6666666865348816,0.9823436321403278
184,1.0,0.002041978237684816,0.6969696879386902,0.9778931168424826
185,1.0,0.0024080448201857507,0.7272727489471436,0.9793512492141224
186,1.0,0.0009410649072378874,0.6969696879386902,0.9854321256666894
187,1.0,0.0014540215488523245,0.6969696879386902,0.994716910207816
188,1.0,0.0020922194235026836,0.6969696879386902,1.00164362870551
189,1.0,0.004718636744655669,0.6969696879386902,0.9992316007522856
190,1.0,0.0014954227954149246,0.6969696879386902,0.9993311214106639
191,1.0,0.002685260202270001,0.6969696879386902,0.9989356607832385
192,1.0,0.0012331974576227367,0.6969696879386902,0.9979372571779646
193,1.0,0.005080093163996935,0.6969696879386902,0.9952588051287008
194,1.0,0.0014053112245164812,0.7272727489471436,0.9941005333475363
195,1.0,0.001900657545775175,0.6969696879386902,0.9958504057152217
196,1.0,0.001380970817990601,0.6666666865348816,0.9988116984193105
197,1.0,0.001657661166973412,0.6666666865348816,1.0011090447387136
198,1.0,0.00189442397095263,0.6666666865348816,1.0025510122027437
199,1.0,0.0022156296763569117,0.6666666865348816,1.0041779522935306
200,1.0,0.002702011202927679,0.6969696879386902,1.0053947386823534
201,1.0,0.001164427143521607,0.6969696879386902,1.0063035457092293
202,1.0,0.0011294111027382314,0.6969696879386902,1.0068496126771633
203,1.0,0.0012120216852054,0.6969696879386902,1.0075355695392896
204,1.0,0.0008209338702727109,0.6969696879386902,1.0080845477373672
205,1.0,0.0016609042068012059,0.6969696879386902,1.0087680816594167
206,1.0,0.0032147716265171766,0.7272727489471436,1.0117684722110536
207,1.0,0.0011867176508530974,0.6969696879386902,1.0156864617957497
208,1.0,0.0022850048262625933,0.6969696879386902,1.0174257332896421
209,1.0,0.0011633296380750835,0.6969696879386902,1.0195462585320043
210,1.0,0.002407105581369251,0.7272727489471436,1.0158837364335451
211,1.0,0.0017340228077955544,0.7272727489471436,1.0124291559548675
212,1.0,0.0023865271359682083,0.6969696879386902,1.0097924300077439
213,1.0,0.0007954659522511065,0.6969696879386902,1.008043611112512
214,1.0,0.0015820720000192523,0.6666666865348816,1.007698134888139
215,1.0,0.0014495213399641216,0.6666666865348816,1.0076345195949132
216,1.0,0.0030081354780122638,0.6666666865348816,1.0091194389223705
217,1.0,0.001201326900627464,0.6666666865348816,1.0112845352014945
218,1.0,0.0013916961761424318,0.6666666865348816,1.0116239251003318
219,1.0,0.0007619190728291869,0.6666666865348816,1.0112817648379695
220,1.0,0.002979845507070422,0.6666666865348816,1.00993473422772
221,1.0,0.0006667012057732791,0.6969696879386902,1.0092225583006385
222,1.0,0.0011085986043326557,0.6969696879386902,1.0084586081957791
223,1.0,0.0013589770824182779,0.6969696879386902,1.0084073040797001
224,1.0,0.007714435341767967,0.6666666865348816,1.0106034116827989
225,1.0,0.0038691266672685742,0.6666666865348816,1.022923622806626
226,1.0,0.0009218212217092514,0.6666666865348816,1.0376491045147607
227,1.0,0.0015814279904589057,0.6666666865348816,1.0458956445128906
228,1.0,0.0012720056693069637,0.6666666865348816,1.0462383820826924
229,1.0,0.0022652308107353747,0.6666666865348816,1.0374447067123391
230,1.0,0.0015691095613874495,0.6666666865348816,1.022905076580669
231,1.0,0.0025609858566895127,0.6666666865348816,1.0068256141810046
232,1.0,0.0008304500370286405,0.6666666865348816,1.000449827573296
233,1.0,0.000834553167806007,0.6969696879386902,1.0013938804133267
234,1.0,0.0016725942259654403,0.7272727489471436,1.0083878365401853
235,1.0,0.0008730573463253677,0.6969696879386902,1.0200278810435437
236,1.0,0.0012273062893655151,0.6969696879386902,1.029839030598823
237,1.0,0.0006681921076960862,0.6666666865348816,1.0386371876491356
238,1.0,0.0033210139954462647,0.6666666865348816,1.0331620047861427
239,1.0,0.0005665890930686146,0.6969696879386902,1.0286951796016652
240,1.0,0.0011165045434609056,0.6969696879386902,1.0235880497366452
241,1.0,0.006987588945776224,0.7272727489471436,1.0053291079363562
242,1.0,0.001238953322172165,0.6969696879386902,0.9969282805746623
243,1.0,0.0008636116981506348,0.6666666865348816,1.003604140167061
244,1.0,0.0014192007947713137,0.6666666865348816,1.0131993333194314
245,1.0,0.0017659973236732185,0.6666666865348816,1.0175672681916144
246,1.0,0.002532938728109002,0.6666666865348816,1.0170520611120193
247,1.0,0.0012850170605815947,0.6666666865348816,1.0126585947986535
248,1.0,0.0006601018540095538,0.6969696879386902,1.0086589748450547
249,1.0,0.0006473583343904465,0.6969696879386902,1.0061385383853232
250,1.0,0.001069184101652354,0.7272727489471436,1.0056592004504472
251,1.0,0.0008038859232328832,0.7272727489471436,1.0071444449233076
252,1.0,0.002294793026521802,0.7272727489471436,1.0097318862058962
253,1.0,0.00035968312295153737,0.7272727489471436,1.011742706375585
254,1.0,0.0006577973254024982,0.7272727489471436,1.013376909053477
255,1.0,0.0007167733274400234,0.7272727489471436,1.014555768710786
256,1.0,0.0004099874204257503,0.7272727489471436,1.0158893006542766
257,1.0,0.0006820531270932406,0.7272727489471436,1.0168866723740366
258,1.0,0.0004338322614785284,0.7272727489471436,1.018075013618727
259,1.0,0.0005763580556958914,0.7272727489471436,1.018692297110013
260,1.0,0.0008416729688178748,0.7272727489471436,1.0194425185471836
261,1.0,0.0019243299029767513,0.7272727489471436,1.0185029112336368
262,1.0,0.0038534512277692556,0.6969696879386902,1.0179072693441191
263,1.0,0.0005304744991008192,0.6969696879386902,1.021303659026561
264,1.0,0.001092652790248394,0.6969696879386902,1.0274989117020374
265,1.0,0.0009412759391125292,0.6666666865348816,1.0337523286143275
266,1.0,0.001520009944215417,0.6666666865348816,1.036928803357789
267,1.0,0.0014109685434959829,0.6666666865348816,1.0388726738264076
268,1.0,0.0011216027778573334,0.6666666865348816,1.0399507287837961
269,1.0,0.0010964618704747409,0.6666666865348816,1.038953018865758
270,1.0,0.0020255566923879087,0.6969696879386902,1.033995449161618
271,1.0,0.0005799481004942209,0.6969696879386902,1.0319554368264963
272,1.0,0.0010716874385252595,0.6969696879386902,1.0333877350841165
273,1.0,0.0018411146738799289,0.6969696879386902,1.0380342882228268
274,1.0,0.000808582961326465,0.6969696879386902,1.042403169903468
275,1.0,0.0005183026951272041,0.7272727489471436,1.0468018783752389
276,1.0,0.00041885103564709425,0.7272727489471436,1.0511459126908613
277,1.0,0.0017016124475048855,0.7272727489471436,1.054252579611867
278,1.0,0.0009796235535759479,0.6969696879386902,1.0558792394191518
279,1.0,0.0008630126249045134,0.6969696879386902,1.0575009253912095
280,1.0,0.00029168710170779377,0.6969696879386902,1.0590408864207512
281,1.0,0.0013625243882415816,0.6969696879386902,1.0636150610468549
282,1.0,0.0006196884496603161,0.6969696879386902,1.0678505404656873
283,1.0,0.0007939936185721308,0.6969696879386902,1.0712579939949634
284,1.0,0.0007078745984472334,0.6969696879386902,1.073881114493898
285,1.0,0.0003059855225728825,0.6969696879386902,1.0763933822319924
286,1.0,0.0007442520727636293,0.6969696879386902,1.078899641200251
287,1.0,0.0004912615986540914,0.6969696879386902,1.0814543375890384
288,1.0,0.0004268951597623527,0.6969696879386902,1.0838139042396395
289,1.0,0.002184615295846015,0.6969696879386902,1.0853442816750238
290,1.0,0.00040981183701660484,0.6969696879386902,1.085732082928878
291,1.0,0.00020753828357555903,0.6969696879386902,1.0865518781279895
292,1.0,0.00037766643799841404,0.6969696879386902,1.0875709675173395
293,1.0,0.0005463942652568221,0.6969696879386902,1.0887651935611509
294,1.0,0.00036209492827765644,0.6969696879386902,1.090201255335766
295,1.0,0.00033055664971470833,0.6969696879386902,1.0915683069252653
296,1.0,0.0008795430476311594,0.6969696879386902,1.0934534777332814
297,1.0,0.0006352938216878101,0.6969696879386902,1.0948316353825165
298,1.0,0.001372164857457392,0.6969696879386902,1.0930012550255042
299,1.0,0.00046020948502700776,0.6969696879386902,1.091979596471984
300,1.0,0.0016585434786975384,0.6969696879386902,1.09030388001112
301,1.0,0.0003574687143554911,0.6969696879386902,1.0888284937315225
302,1.0,0.00031943630892783403,0.6969696879386902,1.0880695851381625
303,1.0,0.00036336151242721826,0.6969696879386902,1.0877995433648087
304,1.0,0.00045765883987769485,0.6969696879386902,1.0877871707844227
305,1.0,0.00035147219023201615,0.6969696879386902,1.0878501726851524
306,1.0,0.001154793833848089,0.6969696879386902,1.0873715004941142
307,1.0,0.000549212665646337,0.6969696879386902,1.0873399574426057
308,1.0,0.0006006444164086133,0.6969696879386902,1.0880737855208502
309,1.0,0.0003655539912870154,0.6969696879386902,1.089601305557346
310,1.0,0.00032409143750555813,0.6969696879386902,1.0919111846129508
311,1.0,0.0003907924983650446,0.6969696879386902,1.0943516858096975
312,1.0,0.0005928537575528026,0.6969696879386902,1.09433273307202
313,1.0,0.00036285098758526146,0.7272727489471436,1.0942910055936492
314,1.0,0.0002458338422002271,0.7272727489471436,1.0946304028288014
315,1.0,0.000668813445372507,0.7272727489471436,1.0941595748038184
316,1.0,0.0010612669866532087,0.7272727489471436,1.0926135696165808
317,1.0,0.00045495553058572114,0.6969696879386902,1.090688401064626
318,1.0,0.0004362079343991354,0.6969696879386902,1.0889733889982767
319,1.0,0.0007879888580646366,0.6969696879386902,1.087737180086537
320,1.0,0.00043531556730158627,0.6969696879386902,1.086974691947448
321,1.0,0.00038873507583048195,0.6969696879386902,1.0865955241707994
322,1.0,0.00031327253964263946,0.6969696879386902,1.0864217755288612
323,1.0,0.004048112314194441,0.6969696879386902,1.0839631297196155
324,1.0,0.0005752419820055366,0.6969696879386902,1.0796934080405085
325,1.0,0.0006644957175012678,0.6969696879386902,1.0798079338602071
326,1.0,0.0007504522509407252,0.6666666865348816,1.081919753719431
327,1.0,0.0005567420739680529,0.6666666865348816,1.084307049453111
328,1.0,0.0008635049453005195,0.6666666865348816,1.0852237298272485
329,1.0,0.0004953612224198878,0.6666666865348816,1.084864458265973
330,1.0,0.0010177463991567492,0.6666666865348816,1.0834440135933041
331,1.0,0.0006239507638383657,0.6969696879386902,1.0825970498573374
332,1.0,0.0004069497808814049,0.6969696879386902,1.0825717503799117
333,1.0,0.00116570177488029,0.6969696879386902,1.0832648742111952
334,1.0,0.0005644239427056164,0.6969696879386902,1.0840279394840102
335,1.0,0.0003177585022058338,0.6969696879386902,1.085041618682598
336,1.0,0.00042485856101848185,0.6969696879386902,1.0860257025960616
337,1.0,0.000580699706915766,0.6969696879386902,1.087160524267457
338,1.0,0.0003972926642745733,0.6969696879386902,1.088806518519353
339,1.0,0.00027849241450894624,0.6969696879386902,1.0904397977707931
340,1.0,0.0004624037101166323,0.6969696879386902,1.092557076585377
341,1.0,0.00022200033708941191,0.6969696879386902,1.0947350446831754
342,1.0,0.0002484800643287599,0.7272727489471436,1.0972611930477465
343,1.0,0.0006677200144622475,0.7272727489471436,1.1006425268974316
344,1.0,0.00017000300431391224,0.7272727489471436,1.1043655690403587
345,1.0,0.0003007029299624264,0.7272727489471436,1.1075828720912604
346,1.0,0.0025644366396591067,0.7272727489471436,1.103653238549503
347,1.0,0.0005310920823831111,0.6969696879386902,1.0988087642136
348,1.0,0.0008347755720023997,0.6969696879386902,1.0985779972794731
349,1.0,0.0007396650325972587,0.6969696879386902,1.1023123321478483
350,1.0,0.00028790348733309656,0.6969696879386902,1.1060607800069662
351,1.0,0.0003901607415173203,0.6969696879386902,1.1092606121797925
352,1.0,0.0003306832804810256,0.6969696879386902,1.1117736867984356
353,1.0,0.00043199666833970696,0.6969696879386902,1.1140757959219627
354,1.0,0.00023117184173315763,0.6969696879386902,1.1159203750053854
355,1.0,0.0007807394867995754,0.6969696879386902,1.117705074468521
356,1.0,0.00035005591780645773,0.6969696879386902,1.1193141828443087
357,1.0,0.00033874167274916545,0.6969696879386902,1.1205104976235098
358,1.0,0.0012049037031829357,0.6969696879386902,1.1204912099792086
359,1.0,0.0003470277661108412,0.6969696879386902,1.1219493691473597
360,1.0,0.00027599948225542903,0.7272727489471436,1.124355307450845
361,1.0,0.0005915370711591095,0.7272727489471436,1.1262433631573554
362,1.0,0.0003567341627785936,0.7272727489471436,1.128336834097161
363,1.0,0.0002585980109870434,0.7272727489471436,1.1305297171847997
364,1.0,0.0010285866737831384,0.7272727489471436,1.1305544506450877
365,1.0,0.0003333096101414412,0.7272727489471436,1.1308298005759836
366,1.0,0.0003613472799770534,0.7272727489471436,1.1308575403521293
367,1.0,0.00018753465701593086,0.7272727489471436,1.1308158062369826
368,1.0,0.0002199194859713316,0.7272727489471436,1.1308432001545898
369,1.0,0.0006503628537757322,0.7272727489471436,1.1309372821412553
370,1.0,0.0004344806948211044,0.7272727489471436,1.1311934334235323
371,1.0,0.00044591705227503553,0.7272727489471436,1.130932055384688
372,1.0,0.0004365463537396863,0.7272727489471436,1.1311171171643046
373,1.0,0.0002863807894755155,0.7272727489471436,1.1317984415991442
374,1.0,0.0006446520856115967,0.7272727489471436,1.1329687488427447
375,1.0,0.0002707166859181598,0.7272727489471436,1.1339403432217074
376,1.0,0.00016756129480199888,0.7272727489471436,1.134690221146877
377,1.0,0.00032627976906951517,0.7272727489471436,1.1354057662986936
378,1.0,0.0005282890342641622,0.7272727489471436,1.1358710425863248
379,1.0,0.0003773288772208616,0.7272727489471436,1.1358771647710455
380,1.0,0.00026943974080495536,0.7272727489471436,1.136146962913451
381,1.0,0.00027746239356929436,0.7272727489471436,1.1366253003341102
382,1.0,0.0004377762379590422,0.7272727489471436,1.1374848787444893
383,1.0,0.00027220761694479734,0.7272727489471436,1.1385904480503912
384,1.0,0.0002686686420929618,0.7272727489471436,1.139682030889024
385,1.0,0.0006435768300434574,0.7272727489471436,1.1398542681902544
386,1.0,0.000563586683711037,0.7272727489471436,1.13933927553076
387,1.0,0.00020772467541974038,0.6969696879386902,1.1389702802254458
388,1.0,0.00035358940658625215,0.6969696879386902,1.1386704125119458
389,1.0,0.0004654322983697057,0.6969696879386902,1.139053494896278
390,1.0,0.0006339180836221203,0.6969696879386902,1.1395181955828335
391,1.0,0.0009579946636222303,0.6969696879386902,1.1399336468412828
392,1.0,0.0005441830144263804,0.6969696879386902,1.1403536020579024
393,1.0,0.0003683251889015082,0.6969696879386902,1.1411260149933227
394,1.0,0.00036696954339277,0.6969696879386902,1.1420473185699627
395,1.0,0.0001514750038040802,0.6969696879386902,1.1428000832253764
396,1.0,0.0003728720548679121,0.6969696879386902,1.1433132167249465
397,1.0,0.0003536441654432565,0.6969696879386902,1.1435356272263975
398,1.0,0.00041604661964811385,0.6969696879386902,1.1436239472780085
399,1.0,0.00038054159085731953,0.6969696879386902,1.1439701655345935
400,1.0,0.000558636209461838,0.6969696879386902,1.1447014383000378
401,1.0,0.0003072620602324605,0.6969696879386902,1.1456913037643586
402,1.0,0.00022342805459629744,0.6969696879386902,1.1470233344624639
403,1.0,0.0001662153154029511,0.6969696879386902,1.1485414759358719
404,1.0,0.00029743109917035326,0.7272727489471436,1.1497559410943612
405,1.0,0.0017075827927328646,0.6969696879386902,1.1505686802272177
406,1.0,0.0004626301524695009,0.6969696879386902,1.1523554451184117
407,1.0,0.0022462030756287277,0.6969696879386902,1.154060822952412
408,1.0,0.0005661366449203342,0.6969696879386902,1.1603395579970284
409,1.0,0.00030897805118002,0.6666666865348816,1.1689761331738833
410,1.0,0.0005763422814197838,0.6666666865348816,1.1758631563890656
411,1.0,0.0003441559019847773,0.6666666865348816,1.179853325731549
412,1.0,0.00020266880164854228,0.6666666865348816,1.1815606898373971
413,1.0,0.0007702481889282353,0.6666666865348816,1.1766911737964192
414,1.0,0.0002977146941702813,0.6666666865348816,1.1725799734797282
415,1.0,0.0005126582836965099,0.6666666865348816,1.1689296584498523
